EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,,,,
5430912,NORTHEAST SUFFOLK (ZONE), ,12/27/2004,300,Heavy Snow, , ,0,0,0,0,NY,EST, ,1182723,Z,79,OKX,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"
A low pressure system developed along the Southeast U.S. coast and intensified as it moved northeast, passing about 300 miles southeast of Long Island.  Bands of snow, which became heavy, rotated northwest around this system during Sunday evening, December 26th, before ending early Monday morning.

Snowfall amounts ranged from:

6 to 9 inches across the south fork (from 6.5 inches at Westhampton Beach to 8.7 inches at East Hampton)

5 to 8 inches across the north fork

4 to 6 inches across Western Suffolk County and parts of Nassau County.",221,,,,,,,,,,,,,,,,,,,,,,,
5427928,EASTERN ALBANY (ZONE), ,12/27/2004,400,Heavy Snow, , ,0,0,0,0,NY,EST, ,1182219,Z,52,ALY,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,"An upper level disturbance interacted with Atlantic moisture and cold air to produce snow across much of interior New York and adjacent Western New England on the early morning of December 27. Most areas received 3 to 6 inches of snow. However, an enhanced area in the southern Catskills received around 7 inches of snowfall, with East Jewitt officially reporting the highest amount of 8 inches.",,222,,,,,,,,,,,,,,,,,,,,,,,
5434811,OSWEGO (ZONE), ,1/15/2005,1200,Heavy Snow, , ,0,0,5000,0,NY,EST, ,1184038,Z,6,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A westerly flow of cold air crossing Lake Ontario resulted in a single lake effect snow squall across parts of the eastern Lake Ontario region of New York. The band remained fairly stationary from early morning through midday before weakening and lifting north during the afternoon. Snowfall reports included: Lacona 19; Pulaski 16""; Sandy Creek 10"""," and North Osceola and Hooker 5"".""",,,,,,,,,,,,,,,,,,,,,,,
5434812,ORLEANS (ZONE), ,1/17/2005,440,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184039,Z,2,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A northeast flow of cold air produced lake effect snows then backed to northwest from Sunday afternoon (16th) through Monday afternoon (17th). A strong band of snow developed offshore on Lake Ontario and then moved onshore as the winds backed. Heavy snow fell over Niagara, Orleans, and Monroe counties Sunday night. Some of this activity even reached south across Buffalo's northern suburbs in Erie county. Bands of moderate to heavy snow continued Monday from eastern Niagara to Wayne counties. Snowfall reports included: Gasport 24; Lockport 20""; Lyndonville and Walworth 18""; Holley 14""; and Rochester metro 10-14"".  Off Lake Erie"," several narrow bands of heavy snow developed and focused on the ridges of northern Chautauqua and northwest Cattaraugus counties. Reports there included: Perrysburg 21""; Cassadaga 13""; and Frewsburg and Franklinville 7"".""",,,,,,,,,,,,,,,,,,,,,,,
5434813,CHAUTAUQUA (ZONE), ,1/17/2005,645,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184039,Z,19,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A northeast flow of cold air produced lake effect snows then backed to northwest from Sunday afternoon (16th) through Monday afternoon (17th). A strong band of snow developed offshore on Lake Ontario and then moved onshore as the winds backed. Heavy snow fell over Niagara, Orleans, and Monroe counties Sunday night. Some of this activity even reached south across Buffalo's northern suburbs in Erie county. Bands of moderate to heavy snow continued Monday from eastern Niagara to Wayne counties. Snowfall reports included: Gasport 24; Lockport 20""; Lyndonville and Walworth 18""; Holley 14""; and Rochester metro 10-14"".  Off Lake Erie"," several narrow bands of heavy snow developed and focused on the ridges of northern Chautauqua and northwest Cattaraugus counties. Reports there included: Perrysburg 21""; Cassadaga 13""; and Frewsburg and Franklinville 7"".""",,,,,,,,,,,,,,,,,,,,,,,
5434814,MONROE (ZONE), ,1/17/2005,705,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184039,Z,3,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A northeast flow of cold air produced lake effect snows then backed to northwest from Sunday afternoon (16th) through Monday afternoon (17th). A strong band of snow developed offshore on Lake Ontario and then moved onshore as the winds backed. Heavy snow fell over Niagara, Orleans, and Monroe counties Sunday night. Some of this activity even reached south across Buffalo's northern suburbs in Erie county. Bands of moderate to heavy snow continued Monday from eastern Niagara to Wayne counties. Snowfall reports included: Gasport 24; Lockport 20""; Lyndonville and Walworth 18""; Holley 14""; and Rochester metro 10-14"".  Off Lake Erie"," several narrow bands of heavy snow developed and focused on the ridges of northern Chautauqua and northwest Cattaraugus counties. Reports there included: Perrysburg 21""; Cassadaga 13""; and Frewsburg and Franklinville 7"".""",,,,,,,,,,,,,,,,,,,,,,,
5434815,NORTHERN ERIE (ZONE), ,1/17/2005,735,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184039,Z,10,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A northeast flow of cold air produced lake effect snows then backed to northwest from Sunday afternoon (16th) through Monday afternoon (17th). A strong band of snow developed offshore on Lake Ontario and then moved onshore as the winds backed. Heavy snow fell over Niagara, Orleans, and Monroe counties Sunday night. Some of this activity even reached south across Buffalo's northern suburbs in Erie county. Bands of moderate to heavy snow continued Monday from eastern Niagara to Wayne counties. Snowfall reports included: Gasport 24; Lockport 20""; Lyndonville and Walworth 18""; Holley 14""; and Rochester metro 10-14"".  Off Lake Erie"," several narrow bands of heavy snow developed and focused on the ridges of northern Chautauqua and northwest Cattaraugus counties. Reports there included: Perrysburg 21""; Cassadaga 13""; and Frewsburg and Franklinville 7"".""",,,,,,,,,,,,,,,,,,,,,,,
5434914,CATTARAUGUS (ZONE), ,1/17/2005,940,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184039,Z,20,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A northeast flow of cold air produced lake effect snows then backed to northwest from Sunday afternoon (16th) through Monday afternoon (17th). A strong band of snow developed offshore on Lake Ontario and then moved onshore as the winds backed. Heavy snow fell over Niagara, Orleans, and Monroe counties Sunday night. Some of this activity even reached south across Buffalo's northern suburbs in Erie county. Bands of moderate to heavy snow continued Monday from eastern Niagara to Wayne counties. Snowfall reports included: Gasport 24; Lockport 20""; Lyndonville and Walworth 18""; Holley 14""; and Rochester metro 10-14"".  Off Lake Erie"," several narrow bands of heavy snow developed and focused on the ridges of northern Chautauqua and northwest Cattaraugus counties. Reports there included: Perrysburg 21""; Cassadaga 13""; and Frewsburg and Franklinville 7"".""",,,,,,,,,,,,,,,,,,,,,,,
5434915,WAYNE (ZONE), ,1/17/2005,1940,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184039,Z,4,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A northeast flow of cold air produced lake effect snows then backed to northwest from Sunday afternoon (16th) through Monday afternoon (17th). A strong band of snow developed offshore on Lake Ontario and then moved onshore as the winds backed. Heavy snow fell over Niagara, Orleans, and Monroe counties Sunday night. Some of this activity even reached south across Buffalo's northern suburbs in Erie county. Bands of moderate to heavy snow continued Monday from eastern Niagara to Wayne counties. Snowfall reports included: Gasport 24; Lockport 20""; Lyndonville and Walworth 18""; Holley 14""; and Rochester metro 10-14"".  Off Lake Erie"," several narrow bands of heavy snow developed and focused on the ridges of northern Chautauqua and northwest Cattaraugus counties. Reports there included: Perrysburg 21""; Cassadaga 13""; and Frewsburg and Franklinville 7"".""",,,,,,,,,,,,,,,,,,,,,,,
5434916,NIAGARA (ZONE), ,1/17/2005,2047,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184039,Z,1,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"A northeast flow of cold air produced lake effect snows then backed to northwest from Sunday afternoon (16th) through Monday afternoon (17th). A strong band of snow developed offshore on Lake Ontario and then moved onshore as the winds backed. Heavy snow fell over Niagara, Orleans, and Monroe counties Sunday night. Some of this activity even reached south across Buffalo's northern suburbs in Erie county. Bands of moderate to heavy snow continued Monday from eastern Niagara to Wayne counties. Snowfall reports included: Gasport 24; Lockport 20""; Lyndonville and Walworth 18""; Holley 14""; and Rochester metro 10-14"".  Off Lake Erie"," several narrow bands of heavy snow developed and focused on the ridges of northern Chautauqua and northwest Cattaraugus counties. Reports there included: Perrysburg 21""; Cassadaga 13""; and Frewsburg and Franklinville 7"".""",,,,,,,,,,,,,,,,,,,,,,,
5434917,NIAGARA (ZONE), ,1/19/2005,1200,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184040,Z,1,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure over the central Great Lakes moved across southern Ontario dragging a cold front across the region. The clipper brought a widespread blanket of five to seven inches of snow to the area with some regions reporting seven to ten inches of new snow. Specific reports included: North Tonawanda and Brockport 10; Varysburg and Warsaw 8""; and Tonawanda 7"".""",231,,,,,,,,,,,,,,,,,,,,,,,
5434918,NORTHERN ERIE (ZONE), ,1/19/2005,1200,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184040,Z,10,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure over the central Great Lakes moved across southern Ontario dragging a cold front across the region. The clipper brought a widespread blanket of five to seven inches of snow to the area with some regions reporting seven to ten inches of new snow. Specific reports included: North Tonawanda and Brockport 10; Varysburg and Warsaw 8""; and Tonawanda 7"".""",232,,,,,,,,,,,,,,,,,,,,,,,
5434919,WYOMING (ZONE), ,1/19/2005,1400,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184040,Z,12,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,"Low pressure over the central Great Lakes moved across southern Ontario dragging a cold front across the region. The clipper brought a widespread blanket of five to seven inches of snow to the area with some regions reporting seven to ten inches of new snow. Specific reports included: North Tonawanda and Brockport 10; Varysburg and Warsaw 8""; and Tonawanda 7"".""",233,,,,,,,,,,,,,,,,,,,,,,,
5435595,NORTHERN ONEIDA (ZONE), ,1/19/2005,1800,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184159,Z,9,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A quick moving storm moved east through the area late on the 19th and early on the 20th.  Snow started late morning on the 19th and continued into the 20th.  The snow fell heavy at times and was enhanced by moisture off of Lake Ontario.  Snowfall totals were mostly in the 6 to 10 inch range.  A snow spotter in Camden reported the most with 17.5 inches.,234,,,,,,,,,,,,,,,,,,,,,,,
5435594,MADISON (ZONE), ,1/20/2005,600,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184159,Z,36,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A quick moving storm moved east through the area late on the 19th and early on the 20th.  Snow started late morning on the 19th and continued into the 20th.  The snow fell heavy at times and was enhanced by moisture off of Lake Ontario.  Snowfall totals were mostly in the 6 to 10 inch range.  A snow spotter in Camden reported the most with 17.5 inches.,235,,,,,,,,,,,,,,,,,,,,,,,
5435597,SOUTHERN ONEIDA (ZONE), ,1/20/2005,600,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184159,Z,37,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A quick moving storm moved east through the area late on the 19th and early on the 20th.  Snow started late morning on the 19th and continued into the 20th.  The snow fell heavy at times and was enhanced by moisture off of Lake Ontario.  Snowfall totals were mostly in the 6 to 10 inch range.  A snow spotter in Camden reported the most with 17.5 inches.,236,,,,,,,,,,,,,,,,,,,,,,,
5435596,ONONDAGA (ZONE), ,1/20/2005,600,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1184159,Z,18,BGM,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,A quick moving storm moved east through the area late on the 19th and early on the 20th.  Snow started late morning on the 19th and continued into the 20th.  The snow fell heavy at times and was enhanced by moisture off of Lake Ontario.  Snowfall totals were mostly in the 6 to 10 inch range.  A snow spotter in Camden reported the most with 17.5 inches.,237,,,,,,,,,,,,,,,,,,,,,,,
5434935,CATTARAUGUS (ZONE), ,1/22/2005,1400,Heavy Snow, , ,0,0,25000,0,NY,EST, ,1184042,Z,20,BUF,0,0,TRAINED SPOTTER,,,, , , , , , , , , ,,Low pressure over the Ohio Valley moved to the Virginia coast and then lifted northeast off the Atlantic Coast. The system brought widespread snowfall to the entire region with eight to fourteen inch reports. Isolated reports of 20 were received due to lake enhancement. The winds, gusting to 40 mph, Clyde, Cato, Parish," and Palermo; 14"" at Mendon", Penfield, Palmyra, Hannibal, Arcade," and Phelps; 13"" at Middleport", Greece, Newark, W. Monroe, Forestville, Perrysburg," and Cattaraugus; 12""  at Webster"," North Osceola and Alden; 11"" at Minetto", South Wales, Kenmore, Portageville," Dunkirk and Livonia; and 10"" at Lyndonville", Mannsville," Batavia and Friendship.""",238
